,Attendance,Time,Home,Playoffs?,Last Five,Curr Win %,Day of Week,Month,Rivalry?,LS Win %,V Pop,H Pop,Year,Hour,Capacity
14675,18608.0,2005-11-05 21:00:00,Utah Jazz,0,2.0,0.6666666666666666,Saturday,November,0,0.3142857142857143,24,5,2005,1260,19911.0
14676,18918.0,2005-11-05 22:00:00,Portland Trail Blazers,0,1.0,0.3333333333333333,Saturday,November,0,0.30985915492957744,5,2,2005,1320,19818.0
14677,16212.0,2005-11-05 22:30:00,Los Angeles Clippers,0,1.0,0.5,Saturday,November,0,0.4084507042253521,2,2,2005,1350,20127.0
14678,16221.0,2005-11-06 13:00:00,New York Knicks,0,0.0,0.0,Sunday,November,0,0.5,3,3,2005,780,19763.0
14679,17298.0,2005-11-06 20:00:00,Phoenix Suns,0,1.0,0.5,Sunday,November,0,0.7125,4,24,2005,1200,18422.0
14680,18997.0,2005-11-06 21:30:00,Los Angeles Lakers,0,2.0,0.6666666666666666,Sunday,November,0,0.30985915492957744,4,4,2005,1290,18997.0
14681,18281.0,2005-11-07 19:00:00,Toronto Raptors,0,0.0,0.0,Monday,November,0,0.38028169014084506,3,6,2005,1140,19800.0
14682,11791.0,2005-11-07 20:00:00,Minnesota Timberwolves,0,2.0,0.6666666666666666,Monday,November,0,0.7,2,2,2005,1200,19904.0
14683,21827.0,2005-11-07 20:30:00,Chicago Bulls,0,3.0,0.75,Monday,November,0,0.5131578947368421,5,15,2005,1230,22869.0
14684,19523.0,2005-11-08 19:00:00,Atlanta Hawks,0,3.0,0.75,Tuesday,November,0,0.5211267605633803,4,5,2005,1140,19523.0
14685,14712.0,2005-11-08 20:00:00,Milwaukee Bucks,0,2.0,0.6666666666666666,Tuesday,November,0,0.3857142857142857,3,3,2005,1200,18717.0
14686,14616.0,2005-11-08 20:30:00,Houston Rockets,0,1.0,0.25,Tuesday,November,0,0.5974025974025974,19,9,2005,1230,18292.0
14687,17317.0,2005-11-08 22:00:00,Sacramento Kings,0,1.0,0.3333333333333333,Tuesday,November,0,0.6338028169014085,6,4,2005,1320,17317.0
14688,13392.0,2005-11-09 19:00:00,Philadelphia 76ers,0,2.0,0.5,Wednesday,November,0,0.5,4,10,2005,1140,21068.0
14689,13736.0,2005-11-09 19:00:00,Washington Wizards,0,3.0,0.75,Wednesday,November,0,0.4875,2,4,2005,1140,20173.0
14690,15086.0,2005-11-09 19:30:00,Boston Celtics,0,2.0,0.5,Wednesday,November,0,0.5384615384615384,3,10,2005,1170,18624.0
14691,17586.0,2005-11-09 20:00:00,Indiana Pacers,0,1.0,0.25,Wednesday,November,0,0.5238095238095238,5,4,2005,1200,18345.0
14692,15192.0,2005-11-09 20:00:00,Minnesota Timberwolves,0,3.0,0.75,Wednesday,November,0,0.7,4,2,2005,1200,19904.0
14693,19723.0,2005-11-09 20:30:00,Chicago Bulls,0,3.0,0.6,Wednesday,November,0,0.5131578947368421,3,15,2005,1230,22869.0
14694,12296.0,2005-11-09 22:00:00,Portland Trail Blazers,0,2.0,0.5,Wednesday,November,0,0.30985915492957744,3,2,2005,1320,19818.0
14695,12371.0,2005-11-09 22:30:00,Denver Nuggets,0,1.0,0.25,Wednesday,November,0,0.7066666666666667,4,4,2005,1350,19913.0
14696,13850.0,2005-11-10 19:00:00,Atlanta Hawks,0,4.0,0.8,Thursday,November,0,0.5211267605633803,2,5,2005,1140,19523.0
14697,19600.0,2005-11-10 20:00:00,Miami Heat,0,2.0,0.4,Thursday,November,0,0.7073170731707317,9,5,2005,1200,20294.0
14698,17633.0,2005-11-10 22:30:00,Phoenix Suns,0,2.0,0.4,Thursday,November,0,0.7125,6,24,2005,1350,18422.0
14699,15617.0,2005-11-11 19:00:00,Toronto Raptors,0,3.0,0.75,Friday,November,0,0.38028169014084506,5,6,2005,1140,19800.0
14700,18624.0,2005-11-11 19:30:00,Boston Celtics,0,4.0,0.8,Friday,November,0,0.5384615384615384,5,10,2005,1170,18624.0
14701,16554.0,2005-11-11 19:30:00,Cleveland Cavaliers,0,2.0,0.4,Friday,November,0,0.38028169014084506,3,3,2005,1170,20562.0
14702,20292.0,2005-11-11 20:00:00,Philadelphia 76ers,0,3.0,0.6,Friday,November,0,0.5,4,10,2005,1200,21068.0
14703,17317.0,2005-11-11 22:00:00,Sacramento Kings,0,2.0,0.4,Friday,November,0,0.6338028169014085,4,4,2005,1320,17317.0
14704,19596.0,2005-11-11 22:30:00,Golden State Warriors,0,0.0,0.0,Friday,November,0,0.3142857142857143,3,3,2005,1350,20043.0
14705,17181.0,2005-11-11 22:30:00,Portland Trail Blazers,0,2.0,0.4,Friday,November,0,0.30985915492957744,6,2,2005,1350,19818.0
14706,15949.0,2005-11-12 19:00:00,Atlanta Hawks,0,3.0,0.5,Saturday,November,0,0.5211267605633803,3,5,2005,1140,19523.0
14707,20173.0,2005-11-12 19:00:00,Washington Wizards,0,4.0,0.8,Saturday,November,0,0.4875,5,4,2005,1140,20173.0
14708,22272.0,2005-11-12 20:30:00,Chicago Bulls,0,3.0,0.6,Saturday,November,0,0.5131578947368421,5,15,2005,1230,22869.0
14709,17894.0,2005-11-12 20:30:00,Milwaukee Bucks,0,3.0,0.75,Saturday,November,0,0.3857142857142857,4,3,2005,1230,18717.0
14710,16562.0,2005-11-12 21:00:00,Phoenix Suns,0,3.0,0.5,Saturday,November,0,0.7125,3,24,2005,1260,18422.0
14711,16238.0,2005-11-13 18:00:00,Boston Celtics,0,1.0,0.25,Sunday,November,0,0.5384615384615384,9,10,2005,1080,18624.0
14712,15414.0,2005-11-13 18:00:00,Orlando Magic,0,1.0,0.2,Sunday,November,0,0.4142857142857143,3,19,2005,1080,17283.0
14713,14550.0,2005-11-13 18:00:00,Philadelphia 76ers,0,4.0,0.6666666666666666,Sunday,November,0,0.5,2,10,2005,1080,21068.0
14714,16545.0,2005-11-13 21:00:00,Denver Nuggets,0,3.0,0.6,Sunday,November,0,0.7066666666666667,2,4,2005,1260,19913.0
14715,17317.0,2005-11-13 21:00:00,Sacramento Kings,0,2.0,0.3333333333333333,Sunday,November,0,0.6338028169014085,3,4,2005,1260,17317.0
14716,16671.0,2005-11-14 20:00:00,Memphis Grizzlies,0,3.0,0.5714285714285714,Monday,November,0,0.7466666666666667,4,3,2005,1200,18119.0
14717,16166.0,2005-11-14 21:00:00,Utah Jazz,0,2.0,0.5,Monday,November,0,0.3142857142857143,3,5,2005,1260,19911.0
14718,16454.0,2005-11-14 22:30:00,Golden State Warriors,0,3.0,0.625,Monday,November,0,0.3142857142857143,15,3,2005,1350,20043.0
14719,17685.0,2005-11-15 19:00:00,Cleveland Cavaliers,0,3.0,0.6666666666666666,Tuesday,November,0,0.38028169014084506,4,3,2005,1140,20562.0
14720,12211.0,2005-11-15 19:00:00,Philadelphia 76ers,0,0.0,0.0,Tuesday,November,0,0.5,6,10,2005,1140,21068.0
14721,22076.0,2005-11-15 19:30:00,Detroit Pistons,0,5.0,1.0,Tuesday,November,1,0.7011494252873564,10,6,2005,1170,22076.0
14722,14091.0,2005-11-15 20:00:00,Minnesota Timberwolves,0,2.0,0.5,Tuesday,November,0,0.7,9,2,2005,1200,19904.0
14723,20189.0,2005-11-15 20:30:00,Dallas Mavericks,0,2.0,0.375,Tuesday,November,0,0.7407407407407407,4,4,2005,1230,20915.0
14724,18797.0,2005-11-15 20:30:00,San Antonio Spurs,0,3.0,0.7142857142857143,Tuesday,November,0,0.7011494252873564,5,5,2005,1230,18797.0
14725,17317.0,2005-11-15 22:00:00,Sacramento Kings,0,1.0,0.42857142857142855,Tuesday,November,0,0.6338028169014085,5,4,2005,1320,17317.0
14726,14938.0,2005-11-15 22:30:00,Los Angeles Clippers,0,3.0,0.6,Tuesday,November,0,0.4084507042253521,3,2,2005,1350,20127.0
14727,16490.0,2005-11-16 19:00:00,Toronto Raptors,0,0.0,0.0,Wednesday,November,0,0.38028169014084506,10,6,2005,1140,19800.0
14728,15808.0,2005-11-16 21:00:00,Phoenix Suns,0,2.0,0.42857142857142855,Wednesday,November,0,0.7125,3,24,2005,1260,18422.0
14729,18997.0,2005-11-16 22:00:00,Los Angeles Lakers,0,2.0,0.25,Wednesday,November,0,0.30985915492957744,3,4,2005,1320,18997.0
14730,12368.0,2005-11-16 22:00:00,Portland Trail Blazers,0,3.0,0.5,Wednesday,November,0,0.30985915492957744,15,2,2005,1320,19818.0
14731,16752.0,2005-11-16 22:30:00,Golden State Warriors,0,3.0,0.6666666666666666,Wednesday,November,0,0.3142857142857143,3,3,2005,1350,20043.0
14732,13683.0,2005-11-17 19:00:00,Minnesota Timberwolves,0,2.0,0.5714285714285714,Thursday,November,0,0.7,4,2,2005,1140,19904.0
14733,20148.0,2005-11-17 20:30:00,Dallas Mavericks,0,3.0,0.6666666666666666,Thursday,November,0,0.7407407407407407,5,4,2005,1230,20915.0
14734,18797.0,2005-11-17 21:30:00,San Antonio Spurs,0,4.0,0.75,Thursday,November,1,0.7011494252873564,9,5,2005,1290,18797.0
14735,18591.0,2005-11-18 19:00:00,Cleveland Cavaliers,0,1.0,0.16666666666666666,Friday,November,0,0.38028169014084506,19,3,2005,1140,20562.0
14736,17002.0,2005-11-18 19:30:00,Boston Celtics,0,0.0,0.0,Friday,November,0,0.5384615384615384,6,10,2005,1170,18624.0
14737,20068.0,2005-11-18 19:30:00,Miami Heat,0,4.0,0.6666666666666666,Friday,November,0,0.7073170731707317,10,5,2005,1170,20294.0
14738,18218.0,2005-11-18 21:00:00,Denver Nuggets,0,2.0,0.2222222222222222,Friday,November,0,0.7066666666666667,3,4,2005,1260,19913.0
14739,16332.0,2005-11-18 21:00:00,Phoenix Suns,0,1.0,0.375,Friday,November,0,0.7125,5,24,2005,1260,18422.0
14740,18189.0,2005-11-18 21:30:00,Houston Rockets,0,1.0,0.2857142857142857,Friday,November,0,0.5974025974025974,6,9,2005,1290,18292.0
14741,14817.0,2005-11-18 22:00:00,Portland Trail Blazers,0,3.0,0.42857142857142855,Friday,November,0,0.30985915492957744,3,2,2005,1320,19818.0
14742,17317.0,2005-11-18 22:00:00,Sacramento Kings,0,3.0,0.5,Friday,November,0,0.6338028169014085,3,4,2005,1320,17317.0
14743,18997.0,2005-11-18 22:30:00,Los Angeles Lakers,0,1.0,0.4444444444444444,Friday,November,1,0.30985915492957744,2,4,2005,1350,18997.0
14744,18908.0,2005-11-19 19:00:00,Philadelphia 76ers,0,3.0,0.6,Saturday,November,0,0.5,3,10,2005,1140,21068.0
14745,20337.0,2005-11-19 20:30:00,Dallas Mavericks,0,4.0,0.8888888888888888,Saturday,November,0,0.7407407407407407,6,4,2005,1230,20915.0
14746,18797.0,2005-11-19 20:30:00,San Antonio Spurs,0,4.0,0.7777777777777778,Saturday,November,1,0.7011494252873564,24,5,2005,1230,18797.0
14747,16356.0,2005-11-19 21:00:00,Utah Jazz,0,0.0,0.3333333333333333,Saturday,November,0,0.3142857142857143,3,5,2005,1260,19911.0
14748,17057.0,2005-11-20 12:00:00,New York Knicks,0,2.0,0.375,Sunday,November,0,0.5,2,3,2005,720,19763.0
14749,17594.0,2005-11-20 13:00:00,Toronto Raptors,0,1.0,0.125,Sunday,November,0,0.38028169014084506,5,6,2005,780,19800.0
14750,15712.0,2005-11-20 15:30:00,Los Angeles Clippers,0,4.0,0.7777777777777778,Sunday,November,0,0.4084507042253521,3,2,2005,930,20127.0
14751,16024.0,2005-11-20 19:00:00,Indiana Pacers,0,3.0,0.6666666666666666,Sunday,November,0,0.5238095238095238,9,4,2005,1140,18345.0
14752,16072.0,2005-11-20 21:00:00,Denver Nuggets,0,4.0,0.6,Sunday,November,0,0.7066666666666667,3,4,2005,1260,19913.0
14753,18997.0,2005-11-20 21:30:00,Los Angeles Lakers,0,1.0,0.4,Sunday,November,0,0.30985915492957744,15,4,2005,1290,18997.0
14754,16176.0,2005-11-21 21:00:00,Utah Jazz,0,1.0,0.4,Monday,November,0,0.3142857142857143,3,5,2005,1260,19911.0
14755,17317.0,2005-11-21 22:00:00,Sacramento Kings,0,4.0,0.8,Monday,November,0,0.6338028169014085,5,4,2005,1320,17317.0
14756,17139.0,2005-11-22 19:00:00,Cleveland Cavaliers,0,5.0,0.7777777777777778,Tuesday,November,0,0.38028169014084506,10,3,2005,1140,20562.0
14757,15980.0,2005-11-22 19:00:00,Washington Wizards,0,1.0,0.5,Tuesday,November,0,0.4875,4,4,2005,1140,20173.0
14758,14555.0,2005-11-22 20:00:00,Memphis Grizzlies,0,2.0,0.4444444444444444,Tuesday,November,0,0.7466666666666667,2,3,2005,1200,18119.0
14759,20304.0,2005-11-22 20:30:00,Dallas Mavericks,0,1.0,0.2222222222222222,Tuesday,November,1,0.7407407407407407,9,4,2005,1230,20915.0
14760,16259.0,2005-11-22 21:00:00,Phoenix Suns,0,1.0,0.1111111111111111,Tuesday,November,0,0.7125,6,24,2005,1260,18422.0
14761,14288.0,2005-11-23 19:00:00,Atlanta Hawks,0,2.0,0.4444444444444444,Wednesday,November,0,0.5211267605633803,10,5,2005,1140,19523.0
14762,13104.0,2005-11-23 19:00:00,Orlando Magic,0,1.0,0.4444444444444444,Wednesday,November,0,0.4142857142857143,4,19,2005,1140,17283.0
14763,22076.0,2005-11-23 19:30:00,Detroit Pistons,0,4.0,0.9,Wednesday,November,0,0.7011494252873564,4,6,2005,1170,22076.0
14764,18059.0,2005-11-23 19:30:00,Houston Rockets,0,3.0,0.5454545454545454,Wednesday,November,0,0.5974025974025974,24,9,2005,1170,18292.0
14765,19600.0,2005-11-23 19:30:00,Miami Heat,0,2.0,0.4,Wednesday,November,0,0.7073170731707317,2,5,2005,1170,20294.0
14766,17526.0,2005-11-23 20:00:00,Milwaukee Bucks,0,2.0,0.5454545454545454,Wednesday,November,0,0.3857142857142857,10,3,2005,1200,18717.0
14767,15927.0,2005-11-23 22:30:00,Los Angeles Clippers,0,1.0,0.1,Wednesday,November,0,0.4084507042253521,6,2,2005,1350,20127.0
14768,18768.0,2005-11-23 22:30:00,Golden State Warriors,0,5.0,0.8181818181818182,Wednesday,November,0,0.3142857142857143,5,3,2005,1350,20043.0
14769,17243.0,2005-11-24 20:00:00,Indiana Pacers,0,3.0,0.7142857142857143,Thursday,November,0,0.5238095238095238,3,4,2005,1200,18345.0
14770,12528.0,2005-11-25 19:00:00,Orlando Magic,0,1.0,0.3636363636363637,Friday,November,0,0.4142857142857143,2,19,2005,1140,17283.0
14771,22076.0,2005-11-25 20:00:00,Detroit Pistons,0,1.0,0.5,Friday,November,0,0.7011494252873564,4,6,2005,1200,22076.0
14772,15596.0,2005-11-25 20:00:00,Indiana Pacers,0,3.0,0.625,Friday,November,0,0.5238095238095238,5,4,2005,1200,18345.0
14773,18119.0,2005-11-25 20:00:00,Memphis Grizzlies,0,3.0,0.5833333333333334,Friday,November,0,0.7466666666666667,9,3,2005,1200,18119.0
14774,20246.0,2005-11-25 20:00:00,Miami Heat,0,3.0,0.4444444444444444,Friday,November,0,0.7073170731707317,4,5,2005,1200,20294.0
14775,17422.0,2005-11-25 20:00:00,Minnesota Timberwolves,0,3.0,0.625,Friday,November,0,0.7,3,2,2005,1200,19904.0
14776,18797.0,2005-11-25 20:30:00,San Antonio Spurs,0,4.0,0.75,Friday,November,0,0.7011494252873564,15,5,2005,1230,18797.0
14777,18142.0,2005-11-25 21:00:00,Denver Nuggets,0,4.0,0.7272727272727273,Friday,November,0,0.7066666666666667,2,4,2005,1260,19913.0
14778,18000.0,2005-11-25 21:00:00,Utah Jazz,0,1.0,0.3636363636363637,Friday,November,0,0.3142857142857143,3,5,2005,1260,19911.0
14779,17317.0,2005-11-25 22:00:00,Sacramento Kings,0,1.0,0.09090909090909093,Friday,November,0,0.6338028169014085,6,4,2005,1320,17317.0
14780,19763.0,2005-11-26 12:30:00,New York Knicks,0,1.0,0.5,Saturday,November,0,0.5,10,3,2005,750,19763.0
14781,16619.0,2005-11-26 19:00:00,Orlando Magic,0,3.0,0.4444444444444444,Saturday,November,1,0.4142857142857143,5,19,2005,1140,17283.0
14782,20562.0,2005-11-26 19:30:00,Cleveland Cavaliers,0,3.0,0.6666666666666666,Saturday,November,0,0.38028169014084506,2,3,2005,1170,20562.0
14783,18005.0,2005-11-26 20:30:00,Houston Rockets,0,0.0,0.16666666666666666,Saturday,November,0,0.5974025974025974,15,9,2005,1230,18292.0
14784,20135.0,2005-11-26 20:30:00,Dallas Mavericks,0,3.0,0.6153846153846154,Saturday,November,0,0.7407407407407407,3,4,2005,1230,20915.0
14785,18717.0,2005-11-26 21:00:00,Milwaukee Bucks,0,1.0,0.4545454545454545,Saturday,November,0,0.3857142857142857,6,3,2005,1260,18717.0
14786,17119.0,2005-11-26 22:30:00,Golden State Warriors,0,1.0,0.08333333333333333,Saturday,November,0,0.3142857142857143,6,3,2005,1350,20043.0
14787,10421.0,2005-11-27 14:00:00,Atlanta Hawks,0,2.0,0.4166666666666667,Sunday,November,0,0.5211267605633803,2,5,2005,840,19523.0
14788,16151.0,2005-11-27 15:30:00,Los Angeles Clippers,0,3.0,0.6666666666666666,Sunday,November,0,0.4084507042253521,4,2,2005,930,20127.0
14789,15789.0,2005-11-28 19:00:00,Toronto Raptors,0,0.0,0.07692307692307693,Monday,November,0,0.38028169014084506,4,6,2005,1140,19800.0
14790,14053.0,2005-11-28 19:30:00,Boston Celtics,0,4.0,0.5,Monday,November,0,0.5384615384615384,19,10,2005,1170,18624.0
14791,19894.0,2005-11-28 19:30:00,Miami Heat,0,2.0,0.3333333333333333,Monday,November,1,0.7073170731707317,3,5,2005,1170,20294.0
14792,12676.0,2005-11-29 19:00:00,Philadelphia 76ers,0,2.0,0.38461538461538464,Tuesday,November,0,0.5,2,10,2005,1140,21068.0
14793,14996.0,2005-11-29 20:00:00,Milwaukee Bucks,0,2.0,0.5,Tuesday,November,0,0.3857142857142857,4,3,2005,1200,18717.0
14794,13101.0,2005-11-29 20:00:00,Minnesota Timberwolves,0,3.0,0.6,Tuesday,November,0,0.7,2,2,2005,1200,19904.0
14795,21921.0,2005-11-29 20:30:00,Chicago Bulls,0,4.0,0.4545454545454545,Tuesday,November,0,0.5131578947368421,19,15,2005,1230,22869.0
14796,12825.0,2005-11-29 20:30:00,Houston Rockets,0,1.0,0.2307692307692308,Tuesday,November,0,0.5974025974025974,5,9,2005,1230,18292.0
14797,18797.0,2005-11-29 20:30:00,San Antonio Spurs,0,4.0,0.7692307692307693,Tuesday,November,1,0.7011494252873564,4,5,2005,1230,18797.0
14798,17021.0,2005-11-29 21:00:00,Utah Jazz,0,1.0,0.3333333333333333,Tuesday,November,0,0.3142857142857143,4,5,2005,1260,19911.0
14799,15275.0,2005-11-30 19:00:00,Washington Wizards,0,2.0,0.5454545454545454,Wednesday,November,0,0.4875,2,4,2005,1140,20173.0
14800,14993.0,2005-11-30 19:00:00,Toronto Raptors,0,0.0,0.07142857142857142,Wednesday,November,0,0.38028169014084506,3,6,2005,1140,19800.0
14801,18209.0,2005-11-30 19:00:00,Cleveland Cavaliers,0,2.0,0.6428571428571429,Wednesday,November,0,0.38028169014084506,2,3,2005,1140,20562.0
14802,16029.0,2005-11-30 19:00:00,Atlanta Hawks,0,3.0,0.5,Wednesday,November,0,0.5211267605633803,5,5,2005,1140,19523.0
14803,14027.0,2005-11-30 19:30:00,Boston Celtics,0,1.0,0.5,Wednesday,November,1,0.5384615384615384,10,10,2005,1170,18624.0
14804,17909.0,2005-11-30 19:30:00,New York Knicks,0,3.0,0.38461538461538464,Wednesday,November,1,0.5,15,3,2005,1170,19763.0
14805,16674.0,2005-11-30 21:00:00,Phoenix Suns,0,4.0,0.5833333333333334,Wednesday,November,0,0.7125,4,24,2005,1260,18422.0
14806,19279.0,2005-11-30 22:30:00,Golden State Warriors,0,3.0,0.4545454545454545,Wednesday,November,0,0.3142857142857143,4,3,2005,1350,20043.0
14807,20076.0,2005-12-01 20:00:00,Dallas Mavericks,0,4.0,0.7857142857142857,Thursday,December,0,0.7407407407407407,5,4,2005,1200,20915.0
14808,18008.0,2005-12-01 22:30:00,Utah Jazz,0,1.0,0.3076923076923077,Thursday,December,0,0.3142857142857143,4,4,2005,1350,19911.0
14809,12261.0,2005-12-02 19:00:00,Atlanta Hawks,0,1.0,0.13333333333333333,Friday,December,0,0.5211267605633803,4,5,2005,1140,19523.0
14810,20173.0,2005-12-02 19:00:00,Washington Wizards,0,2.0,0.5,Friday,December,0,0.4875,2,4,2005,1140,20173.0
14811,14393.0,2005-12-02 19:30:00,Boston Celtics,0,4.0,0.6363636363636364,Friday,December,0,0.5384615384615384,15,8,2005,1170,18624.0
14812,22076.0,2005-12-02 20:00:00,Detroit Pistons,0,3.0,0.35714285714285715,Friday,December,0,0.7011494252873564,2,6,2005,1200,22076.0
14813,13913.0,2005-12-02 20:00:00,Memphis Grizzlies,0,3.0,0.4166666666666667,Friday,December,0,0.7466666666666667,20,3,2005,1200,18119.0
14814,17852.0,2005-12-02 21:00:00,Phoenix Suns,0,4.0,0.6153846153846154,Friday,December,0,0.7125,3,23,2005,1260,18422.0
14815,17317.0,2005-12-02 22:00:00,Sacramento Kings,0,2.0,0.4166666666666667,Friday,December,0,0.6338028169014085,6,3,2005,1320,17317.0
14816,13031.0,2005-12-02 22:00:00,Portland Trail Blazers,0,1.0,0.3333333333333333,Friday,December,0,0.30985915492957744,4,2,2005,1320,19818.0
14817,18997.0,2005-12-02 22:30:00,Los Angeles Lakers,0,4.0,0.6363636363636364,Friday,December,0,0.30985915492957744,1,4,2005,1350,18997.0
14818,21875.0,2005-12-03 20:30:00,Chicago Bulls,0,4.0,0.8571428571428571,Saturday,December,1,0.5131578947368421,6,15,2005,1230,22869.0
14819,17135.0,2005-12-03 20:30:00,Houston Rockets,0,5.0,0.6875,Saturday,December,0,0.5974025974025974,3,7,2005,1230,18292.0
14820,17121.0,2005-12-03 20:30:00,Milwaukee Bucks,0,2.0,0.38461538461538464,Saturday,December,0,0.3857142857142857,20,2,2005,1230,18717.0
14821,18797.0,2005-12-03 20:30:00,San Antonio Spurs,0,4.0,0.8,Saturday,December,0,0.7011494252873564,6,5,2005,1230,18797.0
14822,18196.0,2005-12-03 21:00:00,Denver Nuggets,0,3.0,0.5,Saturday,December,0,0.7066666666666667,6,3,2005,1260,19913.0
14823,18369.0,2005-12-03 22:30:00,Los Angeles Clippers,0,2.0,0.6666666666666666,Saturday,December,0,0.4084507042253521,2,1,2005,1350,20127.0
14824,19763.0,2005-12-04 13:00:00,New York Knicks,0,2.0,0.3333333333333333,Sunday,December,1,0.5,8,2,2005,780,19763.0
14825,16992.0,2005-12-04 20:00:00,Phoenix Suns,0,5.0,0.6428571428571429,Sunday,December,0,0.7125,5,23,2005,1200,18422.0
14826,13254.0,2005-12-04 21:00:00,Portland Trail Blazers,0,2.0,0.35714285714285715,Sunday,December,0,0.30985915492957744,4,2,2005,1260,19818.0
14827,17317.0,2005-12-04 21:00:00,Sacramento Kings,0,1.0,0.38461538461538464,Sunday,December,0,0.6338028169014085,1,3,2005,1260,17317.0
14828,14661.0,2005-12-05 19:00:00,Orlando Magic,0,4.0,0.8125,Monday,December,0,0.4142857142857143,5,20,2005,1140,17283.0
14829,21733.0,2005-12-05 20:30:00,Chicago Bulls,0,2.0,0.6428571428571429,Monday,December,0,0.5131578947368421,4,15,2005,1230,22869.0
14830,18218.0,2005-12-05 21:00:00,Utah Jazz,0,1.0,0.3333333333333333,Monday,December,0,0.3142857142857143,1,4,2005,1260,19911.0
14831,19060.0,2005-12-05 22:30:00,Los Angeles Clippers,0,3.0,0.4666666666666667,Monday,December,0,0.4084507042253521,6,1,2005,1350,20127.0
14832,12401.0,2005-12-06 19:00:00,Washington Wizards,0,3.0,0.5384615384615384,Tuesday,December,0,0.4875,4,4,2005,1140,20173.0
14833,14627.0,2005-12-06 19:00:00,Indiana Pacers,0,3.0,0.6153846153846154,Tuesday,December,0,0.5238095238095238,4,4,2005,1140,18345.0
14834,15185.0,2005-12-06 20:00:00,Milwaukee Bucks,0,3.0,0.5333333333333333,Tuesday,December,0,0.3857142857142857,4,2,2005,1200,18717.0
14835,14665.0,2005-12-06 20:30:00,Houston Rockets,0,2.0,0.26666666666666666,Tuesday,December,0,0.5974025974025974,8,7,2005,1230,18292.0
14836,13206.0,2005-12-06 21:00:00,Denver Nuggets,0,3.0,0.5625,Tuesday,December,0,0.7066666666666667,5,3,2005,1260,19913.0
14837,15102.0,2005-12-06 21:00:00,Phoenix Suns,0,0.0,0.29411764705882354,Tuesday,December,0,0.7125,2,23,2005,1260,18422.0
14838,17317.0,2005-12-06 22:00:00,Sacramento Kings,0,1.0,0.35714285714285715,Tuesday,December,0,0.6338028169014085,2,3,2005,1320,17317.0
14839,12702.0,2005-12-07 19:00:00,Orlando Magic,0,0.0,0.3333333333333333,Wednesday,December,0,0.4142857142857143,15,20,2005,1140,17283.0
14840,12746.0,2005-12-07 19:00:00,Philadelphia 76ers,0,1.0,0.4375,Wednesday,December,0,0.5,2,6,2005,1140,21068.0
14841,18821.0,2005-12-07 19:00:00,Toronto Raptors,0,1.0,0.1176470588235294,Wednesday,December,0,0.38028169014084506,4,4,2005,1140,19800.0
14842,18797.0,2005-12-07 21:00:00,San Antonio Spurs,0,5.0,0.8235294117647058,Wednesday,December,0,0.7011494252873564,6,5,2005,1260,18797.0
14843,16463.0,2005-12-07 21:00:00,Utah Jazz,0,2.0,0.375,Wednesday,December,0,0.3142857142857143,5,4,2005,1260,19911.0
14844,12401.0,2005-12-07 22:00:00,Portland Trail Blazers,0,0.0,0.2777777777777778,Wednesday,December,0,0.30985915492957744,1,2,2005,1320,19818.0
14845,17389.0,2005-12-07 22:30:00,Golden State Warriors,0,5.0,0.6875,Wednesday,December,0,0.3142857142857143,23,3,2005,1350,20043.0
14846,15316.0,2005-12-07 22:30:00,Los Angeles Clippers,0,1.0,0.3125,Wednesday,December,0,0.4084507042253521,2,1,2005,1350,20127.0
