Time,Curr Win %,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2015-02-06 19:30:00,0.215686274509804,18624.0,Boston Celtics,Philadelphia 76ers,0.0,2.0,Friday,February,18322.0
2015-02-06 19:30:00,0.8125,19244.0,Atlanta Hawks,Golden State Warriors,0.0,3.0,Friday,February,19225.0
2015-02-06 20:00:00,0.5,18203.0,Oklahoma City Thunder,New Orleans Pelicans,0.0,2.0,Friday,February,18203.0
2015-02-06 20:00:00,0.5306122448979592,18463.0,Houston Rockets,Milwaukee Bucks,0.0,4.0,Friday,February,18239.0
2015-02-06 20:00:00,0.20408163265306128,19856.0,Minnesota Timberwolves,Memphis Grizzlies,0.0,2.0,Friday,February,14388.0
2015-02-06 21:00:00,0.34,18055.0,Phoenix Suns,Utah Jazz,0.0,1.0,Friday,February,18055.0
2015-02-06 21:30:00,0.64,19615.0,San Antonio Spurs,Miami Heat,0.0,4.0,Friday,February,18581.0
2015-02-07 19:00:00,0.5294117647058824,18524.0,New Orleans Pelicans,Chicago Bulls,0.0,3.0,Saturday,February,18402.0
2015-02-07 19:00:00,0.6153846153846154,20356.0,Washington Wizards,Brooklyn Nets,0.0,1.0,Saturday,February,20356.0
2015-02-07 19:30:00,0.2,19812.0,New York Knicks,Golden State Warriors,0.0,1.0,Saturday,February,19812.0
2015-02-07 19:30:00,0.2307692307692308,19753.0,Philadelphia 76ers,Charlotte Hornets,0.0,2.0,Saturday,February,16739.0
2015-02-07 20:30:00,0.6666666666666666,20651.0,Dallas Mavericks,Portland Trail Blazers,0.0,2.0,Saturday,February,20398.0
2015-02-07 21:00:00,0.35294117647058826,19911.0,Utah Jazz,Sacramento Kings,0.0,2.0,Saturday,February,19128.0
2015-02-08 13:00:00,0.5098039215686274,18203.0,Oklahoma City Thunder,Los Angeles Clippers,0.0,3.0,Sunday,February,18203.0
2015-02-08 15:30:00,0.2549019607843137,20562.0,Cleveland Cavaliers,Los Angeles Lakers,0.0,1.0,Sunday,February,20562.0
2015-02-08 18:00:00,0.7450980392156863,18119.0,Memphis Grizzlies,Atlanta Hawks,0.0,4.0,Sunday,February,18119.0
2015-02-08 18:00:00,0.2962962962962963,18846.0,Orlando Magic,Chicago Bulls,0.0,1.0,Sunday,February,16944.0
2015-02-08 19:00:00,0.6730769230769231,20077.0,Toronto Raptors,San Antonio Spurs,0.0,3.0,Sunday,February,19800.0
2015-02-08 19:00:00,0.6730769230769231,18463.0,Houston Rockets,Portland Trail Blazers,0.0,3.0,Sunday,February,18243.0
2015-02-09 19:00:00,0.6346153846153846,18165.0,Indiana Pacers,San Antonio Spurs,0.0,3.0,Monday,February,16691.0
2015-02-09 19:00:00,0.22641509433962265,19753.0,Philadelphia 76ers,Golden State Warriors,0.0,2.0,Monday,February,16247.0
2015-02-09 19:00:00,0.6226415094339622,20356.0,Washington Wizards,Orlando Magic,0.0,2.0,Monday,February,16031.0
2015-02-09 19:30:00,0.19607843137254904,20181.0,Miami Heat,New York Knicks,0.0,1.0,Monday,February,19851.0
2015-02-09 20:00:00,0.215686274509804,19856.0,Minnesota Timberwolves,Atlanta Hawks,0.0,3.0,Monday,February,10987.0
2015-02-09 20:00:00,0.36538461538461536,18524.0,New Orleans Pelicans,Utah Jazz,0.0,2.0,Monday,February,15321.0
2015-02-09 20:30:00,0.6415094339622641,20651.0,Dallas Mavericks,Los Angeles Clippers,0.0,1.0,Monday,February,20082.0
2015-02-09 21:00:00,0.5192307692307693,19623.0,Denver Nuggets,Oklahoma City Thunder,0.0,4.0,Monday,February,16511.0
2015-02-10 20:00:00,0.35294117647058826,22879.0,Chicago Bulls,Sacramento Kings,0.0,1.0,Tuesday,February,21560.0
2015-02-10 20:00:00,0.75,18119.0,Memphis Grizzlies,Brooklyn Nets,0.0,4.0,Tuesday,February,16901.0
2015-02-10 20:00:00,0.5370370370370371,18055.0,Phoenix Suns,Houston Rockets,0.0,1.0,Tuesday,February,17071.0
2015-02-10 22:30:00,0.25,18997.0,Los Angeles Lakers,Denver Nuggets,0.0,0.0,Tuesday,February,18466.0
2015-02-11 19:00:00,0.3035714285714285,18846.0,Orlando Magic,New York Knicks,0.0,2.0,Wednesday,February,15473.0
2015-02-11 19:30:00,0.3921568627450979,18624.0,Boston Celtics,Atlanta Hawks,0.0,4.0,Wednesday,February,16083.0
2015-02-11 19:30:00,0.6111111111111112,20077.0,Toronto Raptors,Washington Wizards,0.0,2.0,Wednesday,February,19800.0
2015-02-11 20:00:00,0.4230769230769231,20562.0,Cleveland Cavaliers,Miami Heat,0.0,1.0,Wednesday,February,20562.0
2015-02-11 20:00:00,0.21153846153846154,19856.0,Minnesota Timberwolves,Golden State Warriors,0.0,3.0,Wednesday,February,14303.0
2015-02-11 20:00:00,0.5094339622641509,18524.0,New Orleans Pelicans,Indiana Pacers,0.0,1.0,Wednesday,February,17074.0
2015-02-11 20:00:00,0.5283018867924528,18203.0,Oklahoma City Thunder,Memphis Grizzlies,0.0,4.0,Wednesday,February,18203.0
2015-02-11 20:30:00,0.3584905660377358,20651.0,Dallas Mavericks,Utah Jazz,0.0,2.0,Wednesday,February,19947.0
2015-02-11 22:00:00,0.6792452830188679,20053.0,Portland Trail Blazers,Los Angeles Lakers,0.0,4.0,Wednesday,February,19585.0
2015-02-11 22:30:00,0.6481481481481481,19601.0,Los Angeles Clippers,Houston Rockets,0.0,2.0,Wednesday,February,19060.0
2015-02-12 20:00:00,0.6,22879.0,Chicago Bulls,Cleveland Cavaliers,0.0,3.0,Thursday,February,21920.0
2015-02-19 20:00:00,0.5370370370370371,18203.0,Oklahoma City Thunder,Dallas Mavericks,0.0,4.0,Thursday,February,18203.0
2015-02-19 22:30:00,0.6296296296296297,19601.0,Los Angeles Clippers,San Antonio Spurs,0.0,3.0,Thursday,February,19358.0
2015-02-20 19:00:00,0.2222222222222222,19753.0,Philadelphia 76ers,Indiana Pacers,0.0,2.0,Friday,February,16777.0
2015-02-20 19:00:00,0.3157894736842105,18846.0,Orlando Magic,New Orleans Pelicans,0.0,3.0,Friday,February,18259.0
2015-02-20 19:30:00,0.6851851851851852,19244.0,Atlanta Hawks,Toronto Raptors,0.0,4.0,Friday,February,18968.0
2015-02-20 19:30:00,0.18867924528301888,19812.0,New York Knicks,Miami Heat,0.0,0.0,Friday,February,19812.0
2015-02-20 20:00:00,0.5272727272727272,19856.0,Minnesota Timberwolves,Phoenix Suns,0.0,1.0,Friday,February,14077.0
2015-02-20 20:00:00,0.6,20356.0,Washington Wizards,Cleveland Cavaliers,0.0,2.0,Friday,February,20356.0
2015-02-20 20:30:00,0.660377358490566,20651.0,Dallas Mavericks,Houston Rockets,0.0,2.0,Friday,February,20389.0
2015-02-20 21:00:00,0.3703703703703704,19911.0,Utah Jazz,Portland Trail Blazers,0.0,3.0,Friday,February,19911.0
2015-02-20 22:30:00,0.2407407407407408,18997.0,Los Angeles Lakers,Brooklyn Nets,0.0,0.0,Friday,February,18997.0
2015-02-21 19:30:00,0.509090909090909,20181.0,Miami Heat,New Orleans Pelicans,0.0,1.0,Saturday,February,19982.0
2015-02-21 20:00:00,0.6727272727272727,18463.0,Houston Rockets,Toronto Raptors,0.0,4.0,Saturday,February,18329.0
2015-02-21 20:00:00,0.5178571428571429,22879.0,Chicago Bulls,Phoenix Suns,0.0,1.0,Saturday,February,22292.0
2015-02-21 22:00:00,0.35185185185185186,19601.0,Los Angeles Clippers,Sacramento Kings,0.0,2.0,Saturday,February,19133.0
2015-02-22 13:00:00,0.1851851851851852,19812.0,New York Knicks,Cleveland Cavaliers,0.0,0.0,Sunday,February,19812.0
2015-02-22 18:00:00,0.4107142857142857,18165.0,Indiana Pacers,Golden State Warriors,0.0,4.0,Sunday,February,17789.0
2015-02-22 18:00:00,0.2181818181818181,18846.0,Orlando Magic,Philadelphia 76ers,0.0,1.0,Sunday,February,16108.0
2015-02-22 19:00:00,0.5535714285714286,18203.0,Oklahoma City Thunder,Denver Nuggets,0.0,5.0,Sunday,February,18203.0
2015-02-22 19:30:00,0.6551724137931034,20651.0,Dallas Mavericks,Charlotte Hornets,0.0,3.0,Sunday,February,20347.0
2015-02-22 21:00:00,0.6545454545454545,20053.0,Portland Trail Blazers,Memphis Grizzlies,0.0,2.0,Sunday,February,19782.0
2015-02-22 21:30:00,0.2545454545454545,18997.0,Los Angeles Lakers,Boston Celtics,0.0,1.0,Sunday,February,18997.0
2015-02-23 19:30:00,0.21428571428571427,20181.0,Miami Heat,Philadelphia 76ers,0.0,1.0,Monday,February,19802.0
2015-02-23 20:00:00,0.6607142857142857,18524.0,New Orleans Pelicans,Toronto Raptors,0.0,3.0,Monday,February,16514.0
2015-02-23 20:00:00,0.5454545454545454,22879.0,Chicago Bulls,Milwaukee Bucks,0.0,3.0,Monday,February,21434.0
2015-02-23 20:00:00,0.2222222222222222,18463.0,Houston Rockets,Minnesota Timberwolves,0.0,2.0,Monday,February,18240.0
2015-02-23 21:00:00,0.3818181818181817,19911.0,Utah Jazz,San Antonio Spurs,0.0,4.0,Monday,February,18782.0
2015-02-23 21:00:00,0.5087719298245614,18055.0,Phoenix Suns,Boston Celtics,0.0,0.0,Monday,February,17076.0
2015-02-23 21:00:00,0.35714285714285715,19623.0,Denver Nuggets,Brooklyn Nets,0.0,1.0,Monday,February,13127.0
2015-02-23 22:30:00,0.7454545454545455,19601.0,Los Angeles Clippers,Memphis Grizzlies,0.0,4.0,Monday,February,19161.0
2015-02-24 19:00:00,0.5789473684210527,20356.0,Washington Wizards,Golden State Warriors,0.0,1.0,Tuesday,February,20356.0
2015-02-24 20:00:00,0.5614035087719298,18203.0,Oklahoma City Thunder,Indiana Pacers,0.0,5.0,Tuesday,February,18203.0
2015-02-24 20:30:00,0.6491228070175439,20651.0,Dallas Mavericks,Toronto Raptors,0.0,2.0,Tuesday,February,20151.0
2015-02-25 19:00:00,0.3220338983050847,18846.0,Orlando Magic,Miami Heat,0.0,3.0,Wednesday,February,18309.0
2015-02-25 19:30:00,0.18181818181818185,18624.0,Boston Celtics,New York Knicks,0.0,0.0,Wednesday,February,16899.0
2015-02-25 19:30:00,0.65,19244.0,Atlanta Hawks,Dallas Mavericks,0.0,3.0,Wednesday,February,16126.0
2015-02-25 20:00:00,0.6206896551724138,22879.0,Chicago Bulls,Charlotte Hornets,0.0,3.0,Wednesday,February,21509.0
2015-02-25 20:00:00,0.6379310344827587,18463.0,Houston Rockets,Los Angeles Clippers,0.0,3.0,Wednesday,February,18154.0
2015-02-25 20:00:00,0.5689655172413793,19856.0,Minnesota Timberwolves,Washington Wizards,0.0,0.0,Wednesday,February,19856.0
2015-02-25 20:00:00,0.5263157894736842,18524.0,New Orleans Pelicans,Brooklyn Nets,0.0,3.0,Wednesday,February,16097.0
2015-02-25 21:00:00,0.375,19911.0,Utah Jazz,Los Angeles Lakers,0.0,3.0,Wednesday,February,19911.0
2015-02-25 21:00:00,0.5172413793103449,19623.0,Denver Nuggets,Phoenix Suns,0.0,1.0,Wednesday,February,12813.0
2015-02-25 22:30:00,0.5964912280701754,20053.0,Portland Trail Blazers,San Antonio Spurs,0.0,1.0,Wednesday,February,19650.0
2015-02-26 20:00:00,0.8,20562.0,Cleveland Cavaliers,Golden State Warriors,0.0,3.0,Thursday,February,20562.0
2015-02-26 22:30:00,0.5254237288135594,18055.0,Phoenix Suns,Oklahoma City Thunder,0.0,2.0,Thursday,February,17514.0
2015-02-27 19:00:00,0.4137931034482759,18165.0,Indiana Pacers,Cleveland Cavaliers,0.0,4.0,Friday,February,18165.0
2015-02-27 19:00:00,0.559322033898305,19753.0,Philadelphia 76ers,Washington Wizards,0.0,0.0,Friday,February,18089.0
2015-02-27 19:30:00,0.6379310344827587,20077.0,Toronto Raptors,Golden State Warriors,0.0,1.0,Friday,February,19800.0
2015-02-27 19:30:00,0.31666666666666665,19244.0,Atlanta Hawks,Orlando Magic,0.0,3.0,Friday,February,18968.0
2015-02-27 19:30:00,0.4107142857142857,18624.0,Boston Celtics,Charlotte Hornets,0.0,1.0,Friday,February,18624.0
2015-02-27 20:00:00,0.5344827586206896,18524.0,New Orleans Pelicans,Miami Heat,0.0,4.0,Friday,February,17797.0
2015-02-27 20:00:00,0.23214285714285715,22879.0,Chicago Bulls,Minnesota Timberwolves,0.0,2.0,Friday,February,21635.0
2015-02-27 20:00:00,0.6842105263157895,18463.0,Houston Rockets,Brooklyn Nets,0.0,4.0,Friday,February,18139.0
2015-02-27 20:00:00,0.7192982456140351,18119.0,Memphis Grizzlies,Los Angeles Clippers,0.0,2.0,Friday,February,18119.0
2015-02-27 21:00:00,0.3859649122807017,19623.0,Denver Nuggets,Utah Jazz,0.0,3.0,Friday,February,15002.0
2015-02-27 22:30:00,0.543859649122807,18997.0,Los Angeles Lakers,Milwaukee Bucks,0.0,2.0,Friday,February,18997.0
2015-02-27 22:30:00,0.6666666666666666,20053.0,Portland Trail Blazers,Oklahoma City Thunder,0.0,3.0,Friday,February,19962.0
2015-02-28 19:00:00,0.5666666666666667,20356.0,Washington Wizards,Detroit Pistons,0.0,1.0,Saturday,February,20356.0
2015-02-28 19:30:00,0.4310344827586207,20181.0,Miami Heat,Atlanta Hawks,0.0,2.0,Saturday,February,19733.0
2015-02-28 19:30:00,0.6271186440677966,19812.0,New York Knicks,Toronto Raptors,0.0,0.0,Saturday,February,19812.0
2015-02-28 20:00:00,0.2280701754385965,19856.0,Minnesota Timberwolves,Memphis Grizzlies,0.0,2.0,Saturday,February,19356.0
2015-02-28 20:30:00,0.639344262295082,20651.0,Dallas Mavericks,Brooklyn Nets,0.0,3.0,Saturday,February,20367.0
2015-02-28 21:00:00,0.6101694915254238,18055.0,Phoenix Suns,San Antonio Spurs,0.0,2.0,Saturday,February,18055.0
2015-02-28 21:00:00,0.3965517241379311,19911.0,Utah Jazz,Milwaukee Bucks,0.0,4.0,Saturday,February,19515.0
2015-03-01 13:00:00,0.65,22879.0,Chicago Bulls,Los Angeles Clippers,0.0,3.0,Sunday,March,21680.0
2015-03-01 15:30:00,0.6896551724137931,18463.0,Houston Rockets,Cleveland Cavaliers,0.0,5.0,Sunday,March,18345.0
2015-03-01 18:00:00,0.8070175438596491,18624.0,Boston Celtics,Golden State Warriors,0.0,3.0,Sunday,March,18624.0
2015-03-01 18:00:00,0.22033898305084745,18165.0,Indiana Pacers,Philadelphia 76ers,0.0,1.0,Sunday,March,16581.0
2015-03-01 18:00:00,0.3114754098360656,18846.0,Orlando Magic,Charlotte Hornets,0.0,2.0,Sunday,March,15422.0
2015-03-01 18:30:00,0.55,18997.0,Los Angeles Lakers,Oklahoma City Thunder,0.0,3.0,Sunday,March,18997.0
2015-03-01 20:00:00,0.5423728813559322,19623.0,Denver Nuggets,New Orleans Pelicans,0.0,5.0,Sunday,March,13109.0
2015-03-02 19:00:00,0.6333333333333333,19753.0,Philadelphia 76ers,Toronto Raptors,0.0,1.0,Monday,March,10742.0
2015-03-02 19:30:00,0.7931034482758621,17732.0,Brooklyn Nets,Golden State Warriors,0.0,3.0,Monday,March,17732.0
2015-03-02 19:30:00,0.5081967213114754,20181.0,Miami Heat,Phoenix Suns,0.0,2.0,Monday,March,19600.0
2015-03-02 20:00:00,0.2241379310344828,19856.0,Minnesota Timberwolves,Los Angeles Clippers,0.0,1.0,Monday,March,18239.0
2015-03-02 20:30:00,0.5333333333333333,20651.0,Dallas Mavericks,New Orleans Pelicans,0.0,4.0,Monday,March,20367.0
2015-03-03 19:00:00,0.6129032258064516,20562.0,Cleveland Cavaliers,Boston Celtics,0.0,3.0,Tuesday,March,20562.0
2015-03-03 19:00:00,0.3620689655172414,19812.0,New York Knicks,Sacramento Kings,0.0,2.0,Tuesday,March,19812.0
2015-03-03 19:30:00,0.6779661016949152,19244.0,Atlanta Hawks,Houston Rockets,0.0,4.0,Tuesday,March,18968.0
2015-03-03 20:00:00,0.5573770491803278,22879.0,Chicago Bulls,Washington Wizards,0.0,1.0,Tuesday,March,21468.0
2015-03-03 20:00:00,0.4067796610169492,18119.0,Memphis Grizzlies,Utah Jazz,0.0,4.0,Tuesday,March,16779.0
2015-03-03 21:00:00,0.5254237288135594,19623.0,Denver Nuggets,Milwaukee Bucks,0.0,1.0,Tuesday,March,12234.0
2015-03-04 19:00:00,0.2033898305084746,18165.0,Indiana Pacers,New York Knicks,0.0,2.0,Wednesday,March,15981.0
2015-03-04 19:00:00,0.5161290322580645,18846.0,Orlando Magic,Phoenix Suns,0.0,3.0,Wednesday,March,15822.0
2015-03-04 19:30:00,0.6229508196721312,20077.0,Toronto Raptors,Cleveland Cavaliers,0.0,1.0,Wednesday,March,19800.0
2015-03-04 19:30:00,0.4,18624.0,Boston Celtics,Utah Jazz,0.0,3.0,Wednesday,March,16354.0
2015-03-04 19:30:00,0.4406779661016949,17732.0,Brooklyn Nets,Charlotte Hornets,0.0,4.0,Wednesday,March,16691.0
2015-03-04 20:00:00,0.21311475409836064,18203.0,Oklahoma City Thunder,Philadelphia 76ers,0.0,1.0,Wednesday,March,18203.0
2015-03-04 20:00:00,0.5409836065573771,18524.0,New Orleans Pelicans,Detroit Pistons,0.0,4.0,Wednesday,March,16925.0
2015-03-04 20:00:00,0.22033898305084745,19856.0,Minnesota Timberwolves,Denver Nuggets,0.0,1.0,Wednesday,March,13848.0
2015-03-04 20:00:00,0.45,20181.0,Miami Heat,Los Angeles Lakers,0.0,3.0,Wednesday,March,19600.0
2015-03-04 20:00:00,0.7166666666666667,18463.0,Houston Rockets,Memphis Grizzlies,0.0,2.0,Wednesday,March,18224.0
2015-03-04 20:30:00,0.6166666666666667,19615.0,San Antonio Spurs,Sacramento Kings,0.0,3.0,Wednesday,March,18581.0
2015-03-04 22:30:00,0.6779661016949152,19601.0,Los Angeles Clippers,Portland Trail Blazers,0.0,4.0,Wednesday,March,19060.0
2015-03-05 20:00:00,0.5483870967741935,22879.0,Chicago Bulls,Oklahoma City Thunder,0.0,2.0,Thursday,March,21696.0
2015-03-05 22:30:00,0.6833333333333333,20053.0,Portland Trail Blazers,Dallas Mavericks,0.0,5.0,Thursday,March,19499.0
2015-03-06 19:00:00,0.4098360655737705,19753.0,Philadelphia 76ers,Utah Jazz,0.0,4.0,Friday,March,15811.0
2015-03-06 19:00:00,0.35,18846.0,Orlando Magic,Sacramento Kings,0.0,1.0,Friday,March,15112.0
2015-03-06 19:00:00,0.5645161290322581,20356.0,Washington Wizards,Miami Heat,0.0,2.0,Friday,March,20356.0
2015-03-06 19:00:00,0.4426229508196721,18165.0,Indiana Pacers,Chicago Bulls,0.0,4.0,Friday,March,18165.0
2015-03-06 19:30:00,0.609375,19244.0,Atlanta Hawks,Cleveland Cavaliers,0.0,2.0,Friday,March,19244.0
2015-03-06 20:00:00,0.532258064516129,18524.0,New Orleans Pelicans,Boston Celtics,0.0,3.0,Friday,March,17274.0
2015-03-06 20:00:00,0.7213114754098361,18119.0,Memphis Grizzlies,Los Angeles Lakers,0.0,3.0,Friday,March,17399.0
2015-03-06 20:00:00,0.5238095238095238,17732.0,Brooklyn Nets,Phoenix Suns,0.0,3.0,Friday,March,16445.0
2015-03-06 20:00:00,0.6721311475409836,18463.0,Houston Rockets,Detroit Pistons,0.0,3.0,Friday,March,18193.0
2015-03-06 20:30:00,0.6229508196721312,19615.0,San Antonio Spurs,Denver Nuggets,0.0,4.0,Friday,March,18581.0
2015-03-07 19:00:00,0.5396825396825397,18524.0,New Orleans Pelicans,Memphis Grizzlies,0.0,3.0,Saturday,March,17346.0
2015-03-07 19:30:00,0.515625,20562.0,Cleveland Cavaliers,Phoenix Suns,0.0,2.0,Saturday,March,20562.0
2015-03-07 19:30:00,0.3442622950819672,20181.0,Miami Heat,Sacramento Kings,0.0,1.0,Saturday,March,19600.0
2015-03-07 19:30:00,0.2,19812.0,New York Knicks,Indiana Pacers,0.0,2.0,Saturday,March,19812.0
2015-03-07 19:30:00,0.2222222222222222,19753.0,Philadelphia 76ers,Atlanta Hawks,0.0,1.0,Saturday,March,17624.0
2015-03-07 20:00:00,0.6721311475409836,19856.0,Minnesota Timberwolves,Portland Trail Blazers,0.0,4.0,Saturday,March,19356.0
2015-03-07 21:00:00,0.6774193548387096,19623.0,Denver Nuggets,Houston Rockets,0.0,3.0,Saturday,March,15231.0
2015-03-08 13:00:00,0.6290322580645161,19615.0,San Antonio Spurs,Chicago Bulls,0.0,5.0,Sunday,March,18581.0
2015-03-08 18:00:00,0.328125,18846.0,Orlando Magic,Boston Celtics,0.0,2.0,Sunday,March,17041.0
2015-03-08 18:00:00,0.41935483870967744,17732.0,Brooklyn Nets,Utah Jazz,0.0,4.0,Sunday,March,17041.0
2015-03-08 19:00:00,0.6031746031746031,18203.0,Oklahoma City Thunder,Toronto Raptors,0.0,1.0,Sunday,March,18203.0
2015-03-08 21:30:00,0.25806451612903225,18997.0,Los Angeles Lakers,Dallas Mavericks,0.0,0.0,Sunday,March,18997.0
2015-03-09 19:30:00,0.3387096774193548,19244.0,Atlanta Hawks,Sacramento Kings,0.0,1.0,Monday,March,18418.0
2015-03-09 19:30:00,0.4444444444444444,20181.0,Miami Heat,Boston Celtics,0.0,3.0,Monday,March,19600.0
2015-03-09 20:00:00,0.7142857142857143,22879.0,Chicago Bulls,Memphis Grizzlies,0.0,3.0,Monday,March,21815.0
2015-03-09 21:00:00,0.19672131147540986,19623.0,Denver Nuggets,New York Knicks,0.0,1.0,Monday,March,14153.0
2015-03-09 22:00:00,0.5076923076923077,18055.0,Phoenix Suns,Golden State Warriors,0.0,2.0,Monday,March,18055.0
2015-03-09 22:30:00,0.2295081967213115,19601.0,Los Angeles Clippers,Minnesota Timberwolves,0.0,1.0,Monday,March,19060.0
2015-03-10 19:00:00,0.3230769230769231,18165.0,Indiana Pacers,Orlando Magic,0.0,2.0,Tuesday,March,17295.0
2015-03-10 19:30:00,0.5538461538461539,17732.0,Brooklyn Nets,New Orleans Pelicans,0.0,4.0,Tuesday,March,16422.0
2015-03-10 20:30:00,0.6212121212121212,20651.0,Dallas Mavericks,Cleveland Cavaliers,0.0,2.0,Tuesday,March,20501.0
2015-03-10 20:30:00,0.59375,19615.0,San Antonio Spurs,Toronto Raptors,0.0,1.0,Tuesday,March,18581.0
2015-03-10 21:00:00,0.42857142857142855,19911.0,Utah Jazz,New York Knicks,0.0,4.0,Tuesday,March,17121.0
2015-03-10 22:30:00,0.2698412698412698,18997.0,Los Angeles Lakers,Detroit Pistons,0.0,1.0,Tuesday,March,17771.0
2015-03-11 19:00:00,0.21875,19753.0,Philadelphia 76ers,Chicago Bulls,0.0,1.0,Wednesday,March,12400.0
2015-03-11 19:30:00,0.703125,18624.0,Boston Celtics,Memphis Grizzlies,0.0,3.0,Wednesday,March,17135.0
2015-03-11 19:30:00,0.453125,20181.0,Miami Heat,Brooklyn Nets,0.0,3.0,Wednesday,March,19600.0
2015-03-11 20:00:00,0.546875,18203.0,Oklahoma City Thunder,Los Angeles Clippers,0.0,3.0,Wednesday,March,18203.0
2015-03-11 21:00:00,0.3692307692307693,19623.0,Denver Nuggets,Atlanta Hawks,0.0,3.0,Wednesday,March,13217.0
2015-03-11 22:00:00,0.5151515151515151,18055.0,Phoenix Suns,Minnesota Timberwolves,0.0,3.0,Wednesday,March,17367.0
2015-03-11 22:30:00,0.6774193548387096,20053.0,Portland Trail Blazers,Houston Rockets,0.0,4.0,Wednesday,March,19279.0
2015-03-12 19:00:00,0.5692307692307692,20356.0,Washington Wizards,Memphis Grizzlies,0.0,3.0,Thursday,March,18186.0
2015-03-12 19:00:00,0.515625,18165.0,Indiana Pacers,Milwaukee Bucks,0.0,2.0,Thursday,March,15729.0
2015-03-12 21:00:00,0.4375,19911.0,Utah Jazz,Houston Rockets,0.0,4.0,Thursday,March,18781.0
2015-03-12 21:30:00,0.625,19615.0,San Antonio Spurs,Cleveland Cavaliers,0.0,4.0,Thursday,March,18581.0
2015-03-12 22:30:00,0.20634920634920634,18997.0,Los Angeles Lakers,New York Knicks,0.0,1.0,Thursday,March,18997.0
2015-03-13 19:00:00,0.34375,19753.0,Philadelphia 76ers,Sacramento Kings,0.0,1.0,Friday,March,12331.0
2015-03-13 19:30:00,0.31343283582089554,18624.0,Boston Celtics,Orlando Magic,0.0,2.0,Friday,March,18624.0
2015-03-13 19:30:00,0.6,20077.0,Toronto Raptors,Miami Heat,0.0,1.0,Friday,March,19800.0
2015-03-13 20:00:00,0.5538461538461539,18203.0,Oklahoma City Thunder,Minnesota Timberwolves,0.0,3.0,Friday,March,18203.0
2015-03-13 20:30:00,0.6363636363636364,20651.0,Dallas Mavericks,Los Angeles Clippers,0.0,2.0,Friday,March,20444.0
2015-03-13 21:00:00,0.796875,19623.0,Denver Nuggets,Golden State Warriors,0.0,4.0,Friday,March,19155.0
2015-03-13 22:00:00,0.5074626865671642,18055.0,Phoenix Suns,Atlanta Hawks,0.0,2.0,Friday,March,17136.0
2015-03-13 22:00:00,0.6825396825396826,20053.0,Portland Trail Blazers,Detroit Pistons,0.0,4.0,Friday,March,19486.0
2015-03-14 19:00:00,0.4615384615384616,18165.0,Indiana Pacers,Boston Celtics,0.0,4.0,Saturday,March,18165.0
2015-03-14 19:00:00,0.5757575757575758,20356.0,Washington Wizards,Sacramento Kings,0.0,4.0,Saturday,March,20356.0
2015-03-14 19:30:00,0.2272727272727273,19753.0,Philadelphia 76ers,Brooklyn Nets,0.0,2.0,Saturday,March,14865.0
2015-03-14 20:00:00,0.5076923076923077,18119.0,Memphis Grizzlies,Milwaukee Bucks,0.0,2.0,Saturday,March,18119.0
2015-03-14 21:00:00,0.4461538461538462,19911.0,Utah Jazz,Detroit Pistons,0.0,5.0,Saturday,March,19911.0
2015-03-15 13:00:00,0.5606060606060606,18203.0,Oklahoma City Thunder,Chicago Bulls,0.0,3.0,Sunday,March,18203.0
2015-03-15 15:30:00,0.6268656716417911,19601.0,Los Angeles Clippers,Houston Rockets,0.0,2.0,Sunday,March,19211.0
2015-03-15 18:00:00,0.5454545454545454,18524.0,New Orleans Pelicans,Denver Nuggets,0.0,3.0,Sunday,March,17248.0
2015-03-15 18:00:00,0.3088235294117647,18846.0,Orlando Magic,Cleveland Cavaliers,0.0,1.0,Sunday,March,17786.0
2015-03-15 19:00:00,0.6307692307692307,19615.0,San Antonio Spurs,Minnesota Timberwolves,0.0,4.0,Sunday,March,18581.0
2015-03-15 19:00:00,0.5909090909090909,20077.0,Toronto Raptors,Portland Trail Blazers,0.0,1.0,Sunday,March,19800.0
2015-03-15 21:00:00,0.5147058823529411,18055.0,Phoenix Suns,New York Knicks,0.0,2.0,Sunday,March,17264.0
2015-03-15 21:30:00,0.26153846153846155,18997.0,Los Angeles Lakers,Atlanta Hawks,0.0,1.0,Sunday,March,17422.0
2015-03-16 19:00:00,0.5970149253731343,18165.0,Indiana Pacers,Toronto Raptors,0.0,2.0,Monday,March,17060.0
2015-03-16 19:00:00,0.582089552238806,20356.0,Washington Wizards,Portland Trail Blazers,0.0,4.0,Monday,March,17324.0
2015-03-16 19:30:00,0.22388059701492533,18624.0,Boston Celtics,Philadelphia 76ers,0.0,2.0,Monday,March,16553.0
2015-03-16 20:00:00,0.2153846153846154,19856.0,Minnesota Timberwolves,Brooklyn Nets,0.0,0.0,Monday,March,14234.0
2015-03-16 20:00:00,0.4545454545454545,20181.0,Miami Heat,Cleveland Cavaliers,0.0,3.0,Monday,March,19626.0
2015-03-16 20:00:00,0.7014925373134329,18119.0,Memphis Grizzlies,Denver Nuggets,0.0,3.0,Monday,March,16614.0
2015-03-16 20:30:00,0.5522388059701493,20651.0,Dallas Mavericks,Oklahoma City Thunder,0.0,3.0,Monday,March,20231.0
2015-03-16 21:00:00,0.4545454545454545,19911.0,Utah Jazz,Charlotte Hornets,0.0,5.0,Monday,March,16743.0
